SEQ,IDW,MIDW,W,ID,HV,HD,IC_BAR,MAX_IC,I_ORB,MAX_ORB,M1,M2,IC0,IC1,IC2,IC3,IC4,IC5,IC6,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,CIC6,S0,S1,S2,S3,S4,S5,S6,SC3,SC4,SC5,SC6,SCY5,SCY6,SPC4,SPC5,SPC6,B0,B1,B2,B3,B4,B5,B6,BC3,BC4,BC5,BC6,BCY5,BCY6,BPC4,BPC5,BPC6,V0,V1,V2,V3,V4,V5,V6,VC3,VC4,VC5,VC6,VCY5,VCY6,VPC4,VPC5,VPC6,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,J,JB,JX,JY,EDH,ED,VOL,HOMO,HOMO1,LUMO,LUMO1,HF,IP,DM,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN211,DN212,DN213,DN214,DN215,AS11,AS12,AS13,AS14,AS15,DS11,DS12,DS13,DS14,DS15,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,AN11,AN12,AN13,AN14,AN15,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5,SMILES,ACT
59.0000,7.1160,1.9216,5.3566,1.5021,1.2925,1.4542,1.1597,1.6094,1.5228,1.0986,4.0073,4.0943,0.8171,1.2536,1.5167,1.6367,1.6639,1.6639,1.6639,0.2335,0.4194,0.5539,0.6211,0.6366,0.6366,0.6366,1.5138,1.1954,0.8114,0.5128,0.4233,0.4233,0.4233,2.3001,1.9075,1.7575,1.5125,1.2873,1.0637,0.7575,0.5253,0.0000,0.1115,0.0000,0.0000,0.0658,0.8587,1.0522,1.2459,2.2357,1.7577,1.5114,1.1933,0.9139,0.6714,0.4370,0.3457,0.0000,0.0573,0.0000,0.0000,0.0237,0.5475,0.6450,0.7348,2.1410,1.6819,1.4017,1.0886,0.7921,0.5878,0.3429,0.2484,0.0000,0.0334,0.0000,0.0000,0.0237,0.4061,0.4581,0.5218,2.5649,2.5649,2.7726,2.8904,2.9957,3.0910,2.8332,2.3026,2.0794,1.3863,0.6931,1.1774,1.3143,1.3070,1.3164,7.3985,5.4859,5.0968,-8.1347,-8.8032,0.7143,0.7844,-7.3086,8.1347,0.7590,1.3531,0.5984,1.9034,3.9031,1.2670,0.1125,0.0015,0.7665,7.2509,0.0963,0.1028,0.0013,0.7348,7.4060,0.0823,10.8450,18.0881,0.3307,0.0181,1.1250,6.2044,0.2887,6.2752,10.0663,4.3910,0.2379,6.2728,0.0650,0.0004,0.6404,7.6593,0.0649,0.0625,0.0005,0.6103,8.0125,0.0529,0.0576,0.0005,0.5844,8.1865,0.0460,0.5729,0.0700,1.3644,5.5313,0.5022,0.5373,0.0659,1.3219,5.7046,0.4475,0.5910,0.0529,1.4130,5.1796,0.5902,11.0726,16.8900,0.9867,0.2386,1.6876,4.4168,0.9362,2.9311,3.3145,2.7457,2.2433,2.9263,1.8429,1.2203,2.1941,3.3790,1.8372,0.6205,0.0600,1.4376,5.1508,0.6196,0.3072,0.0168,1.0870,6.3719,0.2557,2.4264,2.2930,2.4950,2.7277,2.4246,0.3462,0.0143,1.1712,5.8617,0.3451,CCCCc1cc,-2.70
60.0000,7.8684,2.0104,6.0039,1.5775,1.3790,1.5232,1.2355,1.3863,1.2355,1.0986,4.3175,4.4188,0.9139,1.2410,1.3231,1.3990,1.3990,1.3990,1.3990,0.2731,0.4167,0.4568,0.4959,0.4959,0.4959,0.4959,1.4495,1.1927,1.0986,0.9947,0.9947,0.9947,0.9947,2.4573,2.1086,2.0132,1.7814,1.5263,1.4386,0.9761,0.6861,0.0000,0.0000,0.0000,0.0000,0.1544,0.9670,1.0865,1.3561,2.3347,1.8485,1.6386,1.2945,0.9738,0.8277,0.4637,0.4504,0.0000,0.0000,0.0000,0.0000,0.0545,0.5738,0.5822,0.7001,2.2172,1.7278,1.4446,1.0973,0.7921,0.6027,0.2716,0.2844,0.0000,0.0000,0.0000,0.0000,0.0545,0.3695,0.3757,0.4181,2.7726,2.8332,3.0910,3.2189,3.3673,3.6109,3.3673,3.3673,3.3673,3.2189,3.2189,0.9862,1.1464,1.1291,1.1518,7.4102,6.0486,5.1469,-8.4361,-8.5449,0.3724,0.4792,22.6197,8.4361,4.6940,1.5603,0.7452,2.1200,4.1562,1.4801,0.0937,0.0009,0.7667,8.0595,0.0765,0.0871,0.0009,0.7375,8.2557,0.0654,10.8187,17.9531,0.2688,0.0109,1.1055,7.0337,0.2188,6.0794,9.4500,4.4044,0.4376,6.0775,0.0525,0.0002,0.6412,8.3961,0.0524,0.0474,0.0003,0.5913,8.8497,0.0384,0.0444,0.0003,0.5680,9.0395,0.0334,0.5474,0.0557,1.4165,6.1437,0.4623,0.5195,0.0548,1.3768,6.3331,0.4117,0.5924,0.0427,1.4999,5.6912,0.5919,11.1080,16.3535,1.0461,0.2233,1.8231,4.8410,1.0090,3.3311,3.9108,3.0487,2.3171,3.3263,1.8727,1.1178,2.3094,3.8346,1.8657,0.6296,0.0501,1.5317,5.6297,0.6292,0.2539,0.0110,1.0694,7.2370,0.1911,2.6500,2.5303,2.7109,2.9707,2.6490,0.2908,0.0077,1.1776,6.5849,0.2893,Nc1ccc(c,-1.14
61.0000,7.3121,1.9583,5.5094,1.5379,1.2832,1.4836,1.0818,1.7918,1.4800,1.3863,4.1744,4.2905,0.7916,1.1122,1.3078,1.5452,1.6202,1.6425,1.6425,0.2335,0.3681,0.4625,0.5906,0.6334,0.6466,0.6466,1.4766,1.2653,1.0602,0.6397,0.4259,0.3485,0.3485,2.3121,1.9961,1.8610,1.6664,1.5074,1.3303,0.8924,0.4837,0.0000,0.0797,0.0000,0.0000,0.1697,0.8294,1.0973,1.3476,2.1629,1.7015,1.4436,1.1394,0.8981,0.6735,0.3556,0.2874,0.0000,0.0276,0.0000,0.0000,0.0583,0.4434,0.5406,0.6157,2.1131,1.6622,1.3840,1.0966,0.8540,0.6339,0.3170,0.2335,0.0000,0.0276,0.0000,0.0000,0.0583,0.3934,0.4806,0.5441,2.6391,2.7081,2.9444,3.1355,3.3322,3.4965,3.2581,3.2189,3.0445,2.8332,2.3979,1.0413,1.2456,1.2427,1.2465,7.0649,5.6374,5.0278,-8.5095,-9.0706,-0.0055,0.5590,46.2933,8.5095,1.5290,1.4718,0.6687,2.0169,3.9967,1.4259,0.1260,0.0020,0.8160,7.4812,0.1063,0.1183,0.0020,0.7888,7.6531,0.0940,10.9426,17.6071,0.3481,0.0229,1.1573,6.4766,0.2834,6.2138,9.8609,4.4004,0.3098,6.2126,0.0610,0.0003,0.6441,7.9647,0.0610,0.0645,0.0005,0.6314,8.2684,0.0526,0.0613,0.0006,0.6083,8.4688,0.0457,0.6241,0.0879,1.4288,5.7065,0.5316,0.6000,0.0920,1.3911,5.9063,0.4746,0.5978,0.0503,1.4494,5.4039,0.5974,11.1296,16.2731,1.0406,0.2436,1.7636,4.5878,1.0155,3.0734,3.5236,2.8540,2.3059,3.0701,1.8289,1.1370,2.2232,3.5997,1.8261,0.6201,0.0553,1.4682,5.3724,0.6197,0.3347,0.0251,1.1216,6.6971,0.2467,2.4989,2.3622,2.5686,2.8617,2.4980,0.3236,0.0112,1.1719,6.1715,0.3233,Nc1cccc(,-1.49
62.0000,7.8846,2.0441,5.9814,1.5959,1.2898,1.5565,1.0668,1.3863,1.4171,1.0986,4.4886,4.6728,0.9002,1.2977,1.4306,1.5313,1.5313,1.5313,1.5313,0.2708,0.4485,0.5170,0.5715,0.5715,0.5715,0.5715,1.4446,1.1115,0.9243,0.7309,0.7309,0.7309,0.7309,2.4949,2.1695,2.0963,1.9866,1.8450,1.6923,1.4486,0.7309,0.0000,0.2844,0.0000,0.0000,0.1756,1.3355,1.7080,2.0901,2.3518,1.8656,1.6463,1.3975,1.1356,0.8912,0.6403,0.4376,0.0000,0.1106,0.0000,0.0000,0.0573,0.7743,0.9333,1.0953,2.2527,1.7851,1.5377,1.2686,1.0163,0.7903,0.5074,0.3422,0.0000,0.0639,0.0000,0.0000,0.0592,0.5961,0.7246,0.8536,2.8332,2.9444,3.2958,3.6109,3.8918,4.1744,4.2485,4.2905,4.3567,4.3944,4.1109,1.0094,1.2658,1.2488,1.2706,7.2699,6.0806,5.1358,-7.6314,-8.5088,-1.0795,-0.1730,110.0030,7.6314,4.7510,1.6443,0.8069,2.1983,4.2292,1.5728,0.1069,0.0013,0.8192,8.1430,0.0862,0.1008,0.0012,0.7929,8.2917,0.0757,10.9606,17.3122,0.2984,0.0144,1.1590,7.1864,0.2337,6.0532,9.3324,4.4234,0.5153,6.0516,0.0511,0.0002,0.6502,8.6049,0.0511,0.0534,0.0003,0.6278,9.0055,0.0414,0.0511,0.0004,0.6065,9.1638,0.0364,0.6301,0.0825,1.5027,6.2347,0.5161,0.6088,0.0881,1.4670,6.3928,0.4659,0.6093,0.0431,1.5398,5.8350,0.6090,11.1666,15.5968,1.0822,0.2311,1.8739,4.9704,1.0450,3.4421,4.0698,3.1348,2.3738,3.4391,1.8716,1.0696,2.3385,4.0116,1.8664,0.6302,0.0471,1.5576,5.8095,0.6298,0.2877,0.0159,1.1265,7.3551,0.2068,2.7113,2.5921,2.7719,3.0809,2.7105,0.2835,0.0067,1.1902,6.7931,0.2826,Nc1cccc2,0.04
63.0000,7.4340,1.9927,5.5910,1.5596,1.2375,1.5149,0.9466,1.7918,1.5701,1.3863,4.3694,4.5643,0.7871,1.1991,1.4439,1.5980,1.6722,1.7018,1.7018,0.2295,0.4048,0.5289,0.6146,0.6580,0.6760,0.6760,1.4920,1.2021,0.8780,0.5306,0.2776,0.1484,0.1484,2.3556,2.0618,1.9713,1.8825,1.7761,1.6247,1.3177,0.5939,0.0000,0.2429,0.0000,0.0760,0.3097,1.1918,1.6084,1.9902,2.2245,1.7964,1.5964,1.4073,1.1991,0.9658,0.6683,0.3914,0.0000,0.1196,0.0000,0.0431,0.1398,0.7770,1.0032,1.1988,2.1777,1.7608,1.5491,1.3576,1.1575,0.9243,0.6222,0.3492,0.0000,0.0998,0.0000,0.0431,0.1398,0.7075,0.9302,1.1043,2.7081,2.8332,3.1781,3.5264,3.8501,4.0775,4.0943,4.1431,4.1897,3.8501,3.6109,1.0246,1.2015,1.1991,1.2021,7.1339,5.7577,5.0639,-8.1413,-8.6983,0.0003,0.6381,64.1151,8.1413,2.0110,1.5637,0.7433,2.1019,4.0835,1.5210,0.1301,0.0020,0.8467,7.6560,0.1102,0.1226,0.0020,0.8209,7.7913,0.0987,11.0488,16.9184,0.3489,0.0223,1.1797,6.7309,0.2787,6.1676,9.6944,4.4142,0.3834,6.1665,0.0581,0.0003,0.6498,8.2218,0.0581,0.0647,0.0005,0.6470,8.5227,0.0516,0.0619,0.0006,0.6252,8.6887,0.0454,0.6607,0.0987,1.4825,5.8863,0.5550,0.6389,0.1056,1.4470,6.0519,0.5013,0.6086,0.0490,1.4872,5.5862,0.6084,11.1922,15.3130,1.0807,0.2540,1.8199,4.7335,1.0543,3.2010,3.7108,2.9521,2.3735,3.1979,1.8299,1.0884,2.2568,3.8007,1.8273,0.6211,0.0517,1.4976,5.5772,0.6207,0.3374,0.0250,1.1463,6.9129,0.2458,2.5690,2.4333,2.6382,2.9861,2.5682,0.3098,0.0094,1.1799,6.4285,0.3095,Nc1cccc2,0.43
64.0000,8.0139,2.0688,6.0822,1.6174,1.2689,1.5790,1.0889,2.1972,1.6267,1.9459,4.6151,4.8363,0.7715,1.1455,1.3724,1.6022,1.6690,1.6825,1.7087,0.2167,0.3688,0.4781,0.6016,0.6397,0.6476,0.6632,1.5358,1.2983,1.0515,0.6114,0.4055,0.3570,0.2515,2.5181,2.2346,2.1717,2.0888,2.0326,1.9469,1.6949,0.7472,0.0000,0.2723,0.0000,0.0620,0.3528,1.3793,1.8963,2.3947,2.3538,1.9036,1.6847,1.4436,1.2459,1.0470,0.7566,0.4266,0.0000,0.0889,0.0000,0.0227,0.1187,0.7514,1.0043,1.2530,2.3296,1.9118,1.7073,1.5105,1.3374,1.1378,0.8346,0.4259,0.0000,0.1124,0.0000,0.0305,0.1484,0.8162,1.1161,1.3908,2.8904,3.0445,3.4340,3.8286,4.2341,4.5643,4.7005,4.8828,5.0304,4.9836,4.9127,0.9768,1.2395,1.2378,1.2398,7.4537,6.2392,5.2068,-7.9284,-8.4914,-0.8636,0.3151,99.0040,7.9284,1.9390,1.7383,0.8749,2.2843,4.2826,1.6947,0.1031,0.0010,0.8308,8.3211,0.0865,0.0962,0.0010,0.8053,8.4330,0.0780,11.0952,16.3537,0.2740,0.0109,1.1482,7.4318,0.2160,6.0117,9.1890,4.4327,0.6043,6.0098,0.0488,0.0001,0.6532,8.8195,0.0487,0.0494,0.0003,0.6261,9.2239,0.0391,0.0466,0.0003,0.6048,9.3644,0.0348,0.6213,0.0720,1.5236,6.3922,0.5171,0.5943,0.0724,1.4875,6.5325,0.4707,0.6150,0.0416,1.5686,5.9886,0.6148,11.2287,14.2843,1.1155,0.2337,1.9246,5.0970,1.0903,3.5701,4.2712,3.2270,2.4063,3.5666,1.8456,0.9861,2.3528,4.1875,1.8437,0.6309,0.0445,1.5822,5.9695,0.6306,0.2611,0.0114,1.1154,7.5846,0.1923,2.7694,2.6505,2.8296,3.1764,2.7688,0.2644,0.0054,1.1841,7.0261,0.2642,Nc1ccc2c,3.80
65.0000,5.6397,1.7357,4.1109,1.3625,1.1089,1.3054,0.6931,1.6094,1.3863,1.3863,3.6109,3.6889,0.9524,1.2590,1.3737,1.5090,1.5399,1.5399,1.5399,0.3492,0.5080,0.5738,0.6549,0.6740,0.6740,0.6740,1.1681,0.8268,0.6190,0.2515,0.1337,0.1337,0.1337,1.9435,1.5697,1.4443,1.2641,0.9171,0.7051,0.2874,0.3859,0.0000,0.1544,0.0000,0.0000,0.0797,0.7599,0.7129,0.7599,1.8420,1.3421,1.1262,0.8862,0.5086,0.3177,0.1053,0.2539,0.0000,0.0797,0.0000,0.0000,0.0276,0.4837,0.3750,0.3471,1.7953,1.3037,1.0747,0.8105,0.4769,0.2957,0.0908,0.2207,0.0000,0.0535,0.0000,0.0000,0.0276,0.3880,0.3045,0.2746,2.1972,2.1972,2.3979,2.4849,2.3979,2.3979,1.6094,0.6931,0.0000,0.0000,0.0000,1.1875,1.4195,1.4007,1.4205,5.6484,4.2765,4.5921,-8.6072,-9.6402,0.2883,0.4235,13.1447,8.6072,1.7560,1.0503,0.4319,1.5453,3.5978,0.9178,0.2304,0.0114,0.8672,5.6640,0.1968,0.2244,0.0128,0.8414,5.8541,0.1678,11.2121,15.5088,0.6630,0.1372,1.2938,4.5321,0.5978,6.6643,11.2479,4.3836,0.0777,6.6637,0.0966,0.0013,0.6421,6.4384,0.0965,0.1275,0.0031,0.6955,6.4004,0.1112,0.1249,0.0035,0.6765,6.5714,0.0983,0.7360,0.1809,1.3459,4.3325,0.6631,0.7247,0.2036,1.3178,4.5017,0.6025,0.5938,0.0791,1.2660,4.3701,0.5936,11.2301,15.0035,0.9388,0.2999,1.4937,3.6960,0.8840,2.1112,2.0658,2.1473,2.2904,2.0809,1.9743,2.0635,2.0514,2.7020,1.8543,0.5908,0.0786,1.2628,4.4268,0.5888,0.6436,0.1501,1.2601,4.7358,0.5352,2.0073,1.8303,2.1006,2.4277,2.0034,0.5613,0.0929,1.2175,4.6621,0.5150,Nc1ccccc,-3.00
66.0000,6.7245,1.8898,5.0039,1.4586,1.1777,1.4303,0.9143,1.3863,1.3930,1.0986,4.0073,4.0943,1.0076,1.3215,1.4398,1.5454,1.5454,1.5454,1.5454,0.3549,0.5146,0.5811,0.6434,0.6434,0.6434,0.6434,1.2084,0.8497,0.6249,0.3343,0.3343,0.3343,0.3343,2.2495,1.7916,1.8461,1.4258,1.1697,1.0163,0.5080,1.0293,0.2539,0.3598,0.1345,0.0000,0.0797,1.1675,1.2493,1.4985,2.1758,1.6235,1.6330,1.0592,0.7476,0.5861,0.2247,0.9163,0.2231,0.2231,0.0797,0.0000,0.0276,0.8692,0.8484,0.9658,1.8750,1.3679,1.1388,0.7948,0.5394,0.3500,0.1204,0.2731,0.0129,0.0354,0.0040,0.0000,0.0276,0.3450,0.3336,0.3400,2.4849,2.4849,2.8332,2.8332,2.8904,2.9957,2.4849,2.3026,0.0000,0.0000,0.0000,1.2416,1.4012,1.3661,1.4134,6.1406,5.1158,4.7149,-9.0081,-10.3320,-0.2063,0.1162,-135.7699,9.0081,4.0810,1.2458,0.6174,1.7639,3.8979,1.0163,0.2514,0.0174,0.9450,6.3900,0.1630,0.1495,0.0040,0.7919,6.9186,0.0963,9.2850,16.3317,0.4562,0.0441,1.2284,5.6189,0.4014,6.0720,9.7434,4.2480,0.2442,6.0711,0.0718,0.0005,0.6444,7.3802,0.0718,0.0836,0.0010,0.6594,7.4872,0.0702,0.0799,0.0011,0.6366,7.6569,0.0611,0.6722,0.1164,1.4101,5.0949,0.5876,0.6497,0.1239,1.3742,5.2637,0.5268,0.5983,0.0593,1.3866,4.9885,0.5980,6.8337,11.2883,0.9655,0.2737,1.6229,4.2352,0.8694,2.6906,2.9130,2.5856,2.3009,2.6839,1.9410,1.5136,2.1979,3.2370,1.9009,0.6164,0.0645,1.4007,5.0160,0.6141,0.4366,0.0467,1.1946,5.7774,0.3607,2.3393,2.2041,2.4107,2.6823,2.3348,0.4134,0.0247,1.2117,5.5605,0.4057,Nc1cccc(,-0.80
67.0000,7.4547,1.9946,5.6095,1.5505,1.2214,1.5182,1.0253,1.7918,1.5399,1.3863,4.2905,4.4543,0.9847,1.3289,1.4507,1.5851,1.6462,1.6635,1.6635,0.3192,0.4843,0.5493,0.6259,0.6622,0.6724,0.6724,1.3305,0.9869,0.7857,0.4574,0.2414,0.1672,0.1672,2.4096,2.0410,1.9578,1.7719,1.6760,1.4565,1.0740,0.6846,0.0000,0.2647,0.0000,0.0000,0.1302,1.1860,1.6328,1.9954,2.2266,1.7051,1.4748,1.1888,0.9780,0.7090,0.4075,0.3695,0.0000,0.0889,0.0000,0.0000,0.0421,0.6286,0.8307,0.9693,2.1169,1.6322,1.3818,1.1359,0.9066,0.6735,0.3702,0.2867,0.0000,0.0658,0.0000,0.0000,0.0478,0.5388,0.6856,0.8056,2.7081,2.7726,3.0910,3.3673,3.6376,3.7842,3.6376,3.5835,3.4657,3.2189,2.4849,1.1288,1.3780,1.3564,1.3848,6.7934,5.7003,4.9740,-8.8101,-9.5013,-1.0031,-0.2175,42.1704,8.8101,5.2260,1.4956,0.6942,2.0508,4.0954,1.4022,0.2059,0.0097,0.9483,7.3738,0.1332,0.1251,0.0022,0.8132,7.7783,0.0880,9.5563,16.6055,0.3668,0.0243,1.2042,6.5470,0.2993,5.8729,9.1032,4.2684,0.4626,5.8719,0.0580,0.0003,0.6491,8.1567,0.0579,0.0671,0.0006,0.6551,8.3923,0.0532,0.0645,0.0006,0.6337,8.5497,0.0468,0.6792,0.1066,1.4957,5.7562,0.5678,0.6588,0.1148,1.4610,5.9131,0.5131,0.6073,0.0487,1.4860,5.5213,0.6070,6.9638,11.3090,1.0397,0.2388,1.7859,4.7086,0.9884,3.1786,3.6673,2.9408,2.3375,3.1744,1.8887,1.1967,2.2860,3.7070,1.8786,0.6256,0.0527,1.5013,5.5115,0.6249,0.3548,0.0272,1.1719,6.7075,0.2665,2.5781,2.4521,2.6426,2.9236,2.5767,0.3240,0.0106,1.1970,6.3391,0.3220,Nc1ccc2c,-1.17
68.0000,8.0335,2.0373,6.1377,1.5929,1.3558,1.5473,1.1973,1.6094,1.5315,1.0986,4.3944,4.5218,0.9609,1.2876,1.4556,1.6357,1.6561,1.6561,1.6561,0.2949,0.4434,0.5300,0.6307,0.6429,0.6429,0.6429,1.4076,1.1240,0.8813,0.4492,0.3798,0.3798,0.3798,2.5292,2.1593,2.0733,1.8568,1.6471,1.4375,1.1266,0.7524,0.0000,0.2231,0.0000,0.0000,0.1544,1.2036,1.3838,1.6006,2.3495,1.8324,1.6006,1.2765,0.9892,0.7410,0.4625,0.4187,0.0000,0.0630,0.0000,0.0000,0.0545,0.6307,0.6796,0.7410,2.2471,1.7527,1.4882,1.1933,0.9139,0.6821,0.3961,0.3185,0.0000,0.0392,0.0000,0.0000,0.0545,0.5140,0.5727,0.6291,2.8332,2.8904,3.1781,3.3673,3.5264,3.7136,3.6889,3.7136,3.5553,3.4965,3.2189,1.0271,1.2296,1.2131,1.2346,7.3014,6.2437,5.1457,-8.6369,-9.7680,-1.3275,-0.2179,64.9533,8.6369,7.4030,1.6000,0.7623,2.1689,4.2221,1.5094,0.0913,0.0009,0.7719,8.2327,0.0717,0.0857,0.0009,0.7428,8.4553,0.0600,10.5397,18.3161,0.2635,0.0104,1.1162,7.1803,0.2123,6.0330,9.2922,4.4133,0.5015,6.0312,0.0498,0.0002,0.6439,8.5723,0.0498,0.0463,0.0002,0.5970,9.0202,0.0366,0.0439,0.0003,0.5749,9.2011,0.0319,0.5646,0.0605,1.4508,6.2494,0.4681,0.5408,0.0622,1.4128,6.4300,0.4179,0.5974,0.0410,1.5294,5.8025,0.5969,9.8401,16.9098,1.0478,0.2151,1.8486,4.9550,1.0016,3.4444,4.0778,3.1355,2.3239,3.4395,1.8952,1.1128,2.3501,3.9426,1.8868,0.6336,0.0478,1.5604,5.7480,0.6331,0.2508,0.0110,1.0825,7.3531,0.1875,2.7179,2.6055,2.7752,3.0222,2.7170,0.2809,0.0066,1.1863,6.7577,0.2796,Nc1cccc(,0.69
69.0000,5.6673,1.7315,4.1431,1.3625,1.1369,1.2999,0.9163,1.3863,1.2528,1.0986,3.6109,3.6636,0.9524,1.2590,1.3368,1.4093,1.4093,1.4093,1.4093,0.3492,0.5080,0.5522,0.5944,0.5944,0.5944,0.5944,1.1681,0.8268,0.6931,0.5388,0.5388,0.5388,0.5388,1.9435,1.5661,1.4736,1.1954,0.8867,0.8351,0.2874,0.4555,0.0000,0.0000,0.0000,0.0000,0.0797,0.5966,0.5653,0.7599,1.8420,1.3405,1.1490,0.7966,0.4929,0.4226,0.1053,0.2874,0.0000,0.0000,0.0000,0.0000,0.0276,0.3257,0.2654,0.3471,1.9244,1.4090,1.2433,0.8751,0.5464,0.4700,0.1319,0.3535,0.0000,0.0000,0.0000,0.0000,0.0276,0.3981,0.3264,0.4061,2.1972,2.1972,2.3979,2.3979,2.3979,2.5649,1.6094,0.0000,0.0000,0.0000,0.0000,1.1606,1.3943,1.3810,1.3860,5.6584,4.3310,4.6559,-8.4142,-9.8927,0.3913,0.4512,56.4174,8.4142,3.2650,1.0432,0.4438,1.5286,3.6947,0.8515,0.2185,0.0100,0.8503,5.6917,0.1871,0.2091,0.0106,0.8190,5.8879,0.1547,9.7950,17.5974,0.7327,0.2033,1.3254,4.5706,0.6126,6.6589,11.2376,4.3809,0.0782,6.6579,0.0960,0.0013,0.6406,6.4442,0.0959,0.1202,0.0027,0.6811,6.4409,0.1056,0.1155,0.0029,0.6592,6.6114,0.0929,0.7039,0.1589,1.3246,4.3726,0.6373,0.6829,0.1693,1.2919,4.5414,0.5757,0.5912,0.0782,1.2638,4.3759,0.5908,9.7272,17.3853,0.9375,0.3046,1.4908,3.6955,0.8768,2.0886,2.0569,2.1258,2.3553,2.0050,2.2262,3.1196,2.0893,3.2077,1.7093,0.5910,0.0788,1.2629,4.4295,0.5886,0.6683,0.1789,1.2649,4.8190,0.5236,2.0077,1.8324,2.1007,2.4302,2.0031,0.6705,0.2670,1.2388,4.8126,0.4910,Nc1ccc(B,-2.70
70.0000,6.0469,1.7953,4.4427,1.3972,1.1436,1.3538,0.9282,1.3863,1.4279,1.0986,3.7612,3.8501,1.0435,1.4207,1.4945,1.5632,1.5632,1.5632,1.5632,0.3859,0.5900,0.6339,0.6760,0.6760,0.6760,0.6760,1.1210,0.5693,0.3716,0.1249,0.1249,0.1249,0.1249,2.0609,1.6483,1.5837,1.3507,1.0357,0.8467,0.4081,0.5653,0.0000,0.1544,0.0000,0.0000,0.0658,0.9075,0.9392,1.1236,1.9785,1.4441,1.2776,0.9791,0.6371,0.4466,0.1706,0.3750,0.0000,0.0797,0.0000,0.0000,0.0237,0.5822,0.5377,0.6092,1.8549,1.3395,1.1442,0.7998,0.5342,0.3436,0.1231,0.2904,0.0000,0.0218,0.0000,0.0000,0.0237,0.3660,0.3598,0.3695,2.3026,2.3026,2.5649,2.6391,2.6391,2.7081,2.0794,0.6931,0.0000,0.0000,0.0000,1.2078,1.4284,1.4034,1.4322,5.8263,4.6106,4.6644,-8.5197,-9.5125,0.1693,0.2582,-30.2786,8.5197,1.8820,1.1146,0.4922,1.6196,3.7189,0.9433,0.2066,0.0085,0.8582,6.0394,0.1668,0.2007,0.0094,0.8279,6.2478,0.1366,9.9850,17.8134,0.6226,0.1114,1.2961,4.9350,0.5370,6.5533,10.9081,4.3869,0.1080,6.5525,0.0866,0.0009,0.6429,6.7851,0.0865,0.1123,0.0022,0.6886,6.7903,0.0959,0.1093,0.0025,0.6682,6.9555,0.0843,0.7275,0.1636,1.3795,4.6021,0.6448,0.7128,0.1816,1.3487,4.7659,0.5833,0.5954,0.0711,1.3099,4.5969,0.5950,9.8220,17.4565,0.9486,0.2913,1.5397,3.8926,0.8748,2.3069,2.3479,2.2986,2.3055,2.2799,1.9984,1.9690,2.1195,2.8907,1.8920,0.6012,0.0735,1.3138,4.6440,0.5989,0.5970,0.1133,1.2584,5.1537,0.4749,2.1304,1.9705,2.2149,2.5209,2.1260,0.5153,0.0640,1.2240,4.9890,0.4794,Nc1cc(Cl,-3.00
